,person,gender,age,income,age_segment,income_segment
305,d0168acdc0674ecab25e5c18271160d1,F,84.0,57000.0,Senior,Medium Income
306,55c69bafc66d4bf6a7df7f1f752c1b38,F,36.0,58000.0,Middle Age,Medium Income
307,6e43570e4517416cb3bcadd49d3da70f,M,67.0,89000.0,Senior,High Income
308,5fc96150a4994e3c982e723d06d35e8b,F,72.0,81000.0,Senior,High Income
309,227f2d69e46a4899b70d48182822cff6,M,51.0,100000.0,Middle Age,High Income
310,a2eab1f4ba0c4d339de106c93d509679,Unknown,55.0,64000.0,Middle Age,Medium Income
311,d2d8012642ec43e09c18dd814bd1ec6c,M,48.0,68000.0,Middle Age,Medium Income
312,bf60d102f38c4f2aacb09c2df487b7fc,M,53.0,60000.0,Middle Age,Medium Income
313,75da3f6ef64b4bdebc1045dfa2bbb546,M,25.0,53000.0,Young,Medium Income
314,3115295d227b45ba918d691687350672,F,79.0,85000.0,Senior,High Income
315,80712efd45a84787b08074798ac40429,M,19.0,32000.0,Young,Low Income
316,30333ea9ee1e4405adf1b5c54dd60553,F,28.0,49000.0,Young,Low Income
317,bb0f25e23a4c4de6a645527c275cd594,M,56.0,76000.0,Middle Age,Medium Income
318,b8dc729c581045a59f2186c210c5a06c,M,44.0,51000.0,Middle Age,Medium Income
319,d7282e3f7eec4cc5a38212189af80d2e,F,51.0,92000.0,Middle Age,High Income
320,7ab8b28bc5044b56b13aa5ed2f12bc40,M,58.0,32000.0,Middle Age,Low Income
321,055a06b9a6ad42fcaa1fe7706b5e21aa,F,63.0,70000.0,Senior,Medium Income
322,fc41f98eaccc4c6e9ba3d3361714c527,M,62.0,61000.0,Senior,Medium Income
323,93893ec00b5346228088f867e6164b1e,M,83.0,88000.0,Senior,High Income
324,eaaa456d803e49798017100b16fda6c5,F,66.0,94000.0,Senior,High Income
325,be7ff3cb6bf84ce395471e52b64b70c6,F,65.0,66000.0,Senior,Medium Income
326,60038831ac7b4638ae031f61c61486a2,Unknown,55.0,64000.0,Middle Age,Medium Income
327,b65eaba56d124588aed15c484db427a8,M,63.0,78000.0,Senior,Medium Income
328,d3027a3344e443869ffd7b39aa99acc8,M,77.0,42000.0,Senior,Low Income
329,c2c72ce6038644c797208046d1e3498a,F,49.0,57000.0,Middle Age,Medium Income
330,ca369d4c5c0c4bb996bf78ec0b65775b,M,53.0,104000.0,Middle Age,High Income
331,5979ee1e3e744c98afd9f72d9be32546,F,61.0,87000.0,Senior,High Income
332,35ad0c309d7743e6bb03025ee6008100,M,60.0,38000.0,Senior,Low Income
333,747a2170abe34708aefe3c6de2b96241,Unknown,55.0,64000.0,Middle Age,Medium Income
334,8ff5631582df4e07a0df6d4c59c86000,Unknown,55.0,64000.0,Middle Age,Medium Income
335,7170e85765bb4fd580035c6469620252,M,69.0,62000.0,Senior,Medium Income
336,8e9cc6311a2e450c9d95f98f1f10c17e,F,38.0,55000.0,Middle Age,Medium Income
337,1ccdd48ea41247248269cb0c5805ca12,F,83.0,99000.0,Senior,High Income
338,ec290c4f5c204a4c85f256ee190bd583,F,63.0,94000.0,Senior,High Income
339,71b61cc2a3004060b66070ff75168a17,M,50.0,31000.0,Middle Age,Low Income
340,d60b6ba27b854d82a66e92c81cc776ef,Unknown,55.0,64000.0,Middle Age,Medium Income
341,adeaeb917eac4f4ab806e68981a51703,M,41.0,55000.0,Middle Age,Medium Income
342,459b2f93d34d46c9aa44614ec2ad27f5,Unknown,55.0,64000.0,Middle Age,Medium Income
343,7f162ea908464199a7c80d2573c532a9,Unknown,55.0,64000.0,Middle Age,Medium Income
344,4fb0ad91097a4e6984f2ba6891274520,M,50.0,98000.0,Middle Age,High Income
345,4051d8962dfd4b39ab77d39f6440ccb8,M,58.0,55000.0,Middle Age,Medium Income
346,25ff4f5d2d354e599980dc5fd3f50021,M,39.0,61000.0,Middle Age,Medium Income
347,87cef380122f4b21bd8b60979340eb2b,F,60.0,55000.0,Senior,Medium Income
348,efeaf350ca114cf685a0e15c482b74fa,F,60.0,74000.0,Senior,Medium Income
349,d7d78a3fabfc4f53883e5fa624c3d612,M,24.0,38000.0,Young,Low Income
350,580282318a424572b41b1ad3516eb976,M,48.0,57000.0,Middle Age,Medium Income
351,265189106dc54eb9863e31f174e66d64,F,48.0,32000.0,Middle Age,Low Income
352,c036caeb35f744da8c3c36ddfa002bf3,M,48.0,93000.0,Middle Age,High Income
353,86cd0fa338aa4d73a57d55c3801d7f2a,M,59.0,87000.0,Middle Age,High Income
354,9cc0fab8e4404b9eb8c8837aaf60655b,M,43.0,45000.0,Middle Age,Low Income
355,416fa60078fd4121b15416f2806d7a7c,M,57.0,33000.0,Middle Age,Low Income
356,ff726a9e9f8643ee9ae1c7b074a583dc,Unknown,55.0,64000.0,Middle Age,Medium Income
357,18b8be9637384abe9d13e30a8e00c33d,Unknown,55.0,64000.0,Middle Age,Medium Income
358,ca85d857e3804e97a4aaf4bd64c75237,Unknown,55.0,64000.0,Middle Age,Medium Income
359,21fbd00c84bc49e59278f2c8448a5a9c,M,62.0,85000.0,Senior,High Income
360,f9aacdb4fa954446a6f1ea22ecd7b961,Unknown,55.0,64000.0,Middle Age,Medium Income
361,62db888b21974136981082c0b8ec6d64,M,47.0,35000.0,Middle Age,Low Income
362,903101be9bd74ab7b84486358464ad93,M,52.0,56000.0,Middle Age,Medium Income
363,ef0dcb0bddc54f3595846a87bd1237ef,F,58.0,78000.0,Middle Age,Medium Income
364,5cd3b3a0e5284df1adf8cca2f59ed28f,M,78.0,39000.0,Senior,Low Income
365,9c48c9b259b042f2b7cebe52df7fc36b,M,43.0,40000.0,Middle Age,Low Income
366,0a5431e766764fc09ef2e123c930b212,M,68.0,61000.0,Senior,Medium Income
367,5eb5877aa40744bdb8b147b60295dd61,F,39.0,85000.0,Middle Age,High Income
368,dbb7655f713f4c2a8a64dc776356c08b,F,53.0,98000.0,Middle Age,High Income
369,d5f5fd09f88541658e616b46df7f6576,F,61.0,67000.0,Senior,Medium Income
370,7be9450df7d045f1b7bf07991a193315,M,23.0,54000.0,Young,Medium Income
371,50429444a86a4298a64522417070096b,F,79.0,91000.0,Senior,High Income
372,ab1ceb3bfc0b47f0b24685f94542aa05,M,41.0,41000.0,Middle Age,Low Income
373,cb4a0508e95e41b8a57c59d69a20f06d,F,60.0,78000.0,Senior,Medium Income
374,f50ee71f3a3c4d169237ae56e44d13c7,F,54.0,47000.0,Middle Age,Low Income
375,01f46a5191424005af436cdf48a5da7c,O,63.0,89000.0,Senior,High Income
376,af15533a5b1a42a98e767fc9103e325c,M,73.0,76000.0,Senior,Medium Income
377,ec5800ee8ae040708487b6473b1fbefc,M,47.0,77000.0,Middle Age,Medium Income
378,b7724737a4184c609f7b5075d0865d63,Unknown,55.0,64000.0,Middle Age,Medium Income
379,b6859fb6765f401882193edfe8b76360,M,20.0,56000.0,Young,Medium Income
380,c80e5ece0bfc4cec9e2116935adc3958,F,24.0,35000.0,Young,Low Income
381,35f2d25487e04bf09865c4be7497d184,M,35.0,40000.0,Middle Age,Low Income
382,683d4ab8958245f28bad581931ef14cb,Unknown,55.0,64000.0,Middle Age,Medium Income
383,05ad6da25fcf4ea483562a4233cc345f,M,57.0,33000.0,Middle Age,Low Income
384,93534b7c68e44474a67b2c41fe95ecaa,M,87.0,55000.0,Senior,Medium Income
385,f7e127d8fc04493385ae51a3b3f6411c,F,86.0,84000.0,Senior,High Income
386,f92d608f58bf40178cc3c9568750c559,F,57.0,100000.0,Middle Age,High Income
387,b50fd78643e1452386190ae9c8366b56,M,61.0,112000.0,Senior,High Income
388,662f3247f37c4ae7a2abb8f6e266a633,M,25.0,53000.0,Young,Medium Income
389,e296bfe8daed4c889800d3765c2d5d75,M,38.0,31000.0,Middle Age,Low Income
390,00bbce6533f44ddeaf4dd32bcab55441,M,94.0,50000.0,Senior,Medium Income
391,e54b14de96bb4166bf1db3919de76f1b,M,59.0,61000.0,Middle Age,Medium Income
392,e72f808089f5456cb4df77343a95495c,Unknown,55.0,64000.0,Middle Age,Medium Income
393,1c75105c782c4834b6deb20dd8790f3c,M,59.0,113000.0,Middle Age,High Income
394,98b42c921d7c4b51b74959396f40b05a,Unknown,55.0,64000.0,Middle Age,Medium Income
395,06b1031271174d8596c1996478f07ede,Unknown,55.0,64000.0,Middle Age,Medium Income
396,cf93931b28464b4884810c9f504edfe8,M,51.0,65000.0,Middle Age,Medium Income
397,523e72f640ea4855a1648326440d1368,M,68.0,74000.0,Senior,Medium Income
398,a453d70e85fd493f9584570a3dae58a8,F,62.0,117000.0,Senior,High Income
399,30157b7fc37f43f2ae7ccd9edfe0b672,Unknown,55.0,64000.0,Middle Age,Medium Income
400,fe02a12cef324b44af769a3710e7f8fd,F,26.0,52000.0,Young,Medium Income
401,f8f12b89a9e740d881f21dbe62c05c22,M,61.0,63000.0,Senior,Medium Income
402,6878e89f853c4691b765ae71386dbe09,Unknown,55.0,64000.0,Middle Age,Medium Income
403,3218f620e3c84a109891170e8d71f8fb,F,37.0,47000.0,Middle Age,Low Income
404,5063e15e15b849e9a05c49ab68e9f2d9,M,55.0,76000.0,Middle Age,Medium Income
405,7e527b19f70b4aeeb1e99ed78aca1598,M,71.0,95000.0,Senior,High Income
406,8c0d71b9f13b4906a7be84a55cc57e27,F,34.0,46000.0,Young,Low Income
407,696493b9f616411a878d4a9b946e6196,M,81.0,65000.0,Senior,Medium Income
408,1f3375bf55ad4d6d9fe17395db638f98,F,65.0,98000.0,Senior,High Income
409,2afcff4b5f4c42fc98b0280a0c8febc9,Unknown,55.0,64000.0,Middle Age,Medium Income
410,6014a8e264474a45a265cbd96aded6f8,Unknown,55.0,64000.0,Middle Age,Medium Income
411,54a637c5dd8b429d82815e71d3f4ac26,F,63.0,62000.0,Senior,Medium Income
412,2956c29de4bb442cb1959389dfc541ca,M,73.0,58000.0,Senior,Medium Income
413,6e87e9e5ecc847849e15939467ac7d4c,F,84.0,77000.0,Senior,Medium Income
414,7ca349e55ff544c7a13addfdea2e2c06,Unknown,55.0,64000.0,Middle Age,Medium Income
415,5bd3810a64fd4a55bbd6d2240769357f,F,66.0,61000.0,Senior,Medium Income
416,de5a7b09cf5140c9a5b2827a7e04c808,F,25.0,53000.0,Young,Medium Income
417,dbb4766b7dd94ca2b83a855312a3ebe9,M,36.0,74000.0,Middle Age,Medium Income
418,440244d2fe344c3c99478e7aefc1facd,F,65.0,119000.0,Senior,High Income
419,e1581a9a6ff04491bb5342143cd4876d,M,71.0,118000.0,Senior,High Income
420,ae37927ce8524f43b2174b77d89263a3,M,61.0,39000.0,Senior,Low Income
421,c00b91a565324027b72b928446e6a6f8,F,33.0,73000.0,Young,Medium Income
422,70938b2cdda040a4b513a39d9ac381ed,F,66.0,112000.0,Senior,High Income
423,dbb37c0caad54f4a979a8121de79d0a2,M,37.0,59000.0,Middle Age,Medium Income
424,8250821311ad4d33becbc761e76b12f7,M,59.0,36000.0,Middle Age,Low Income
425,3ade1139f5ba498087716e9735366da3,M,55.0,112000.0,Middle Age,High Income
426,3cabd0099961416b9810043e7eb0f743,M,43.0,52000.0,Middle Age,Medium Income
427,46c1046acb4b4f29840ba3d55ba5682d,M,61.0,53000.0,Senior,Medium Income
428,bfea1616533f4ca0971407dc5a63b7c7,F,32.0,43000.0,Young,Low Income
429,75c9b63cd43a4c7887b08e1519be5823,M,61.0,45000.0,Senior,Low Income
430,9a9a6f44405f49fdb0c3fa45109767d5,M,34.0,31000.0,Young,Low Income
431,1dbb8d4481aa4b0c8c9b8912fb340c76,M,67.0,61000.0,Senior,Medium Income
432,8edaf0e1d7e44db4a81f2c3acec22665,F,82.0,68000.0,Senior,Medium Income
433,3446d272fcef4bd28e88300d1163840a,M,45.0,74000.0,Middle Age,Medium Income
434,3a81d2ae9b694b308874cff5e4505290,M,89.0,63000.0,Senior,Medium Income
435,de938b5f2be14afe96fbf02398907c2c,F,67.0,50000.0,Senior,Medium Income
436,03374e3f14564b36a7138154ed8c194a,F,30.0,41000.0,Young,Low Income
437,25b4b4120a1a4cb6b7c6bc929a419ba6,Unknown,55.0,64000.0,Middle Age,Medium Income
438,c9fe2208e4da432898d61a0340743613,M,56.0,88000.0,Middle Age,High Income
439,11d7a9296e35432f8a34b21e337529fb,F,53.0,100000.0,Middle Age,High Income
440,59a12422f837467894ff33fafbc01d70,Unknown,55.0,64000.0,Middle Age,Medium Income
441,149f67791ca9431bb9c27f9f59a4435a,Unknown,55.0,64000.0,Middle Age,Medium Income
442,af44c9f11887442aabb07c86e31be442,M,32.0,58000.0,Young,Medium Income
443,d72d201be5794279aa716d8ad82b8d90,F,51.0,73000.0,Middle Age,Medium Income
444,f707d8ac81e84b6a82d6ef640ca4a22c,F,38.0,66000.0,Middle Age,Medium Income
445,ecd3d9913d5b48d2bd60aa7f73fee1cc,Unknown,55.0,64000.0,Middle Age,Medium Income
446,b1a43d58a55241db876f72e56fffebcf,M,41.0,86000.0,Middle Age,High Income
447,bd7528c4abbe4c4db28fa0b6a20e2c4c,F,51.0,67000.0,Middle Age,Medium Income
448,df6fd073309e42ecb1ab53d3daa6e13b,Unknown,55.0,64000.0,Middle Age,Medium Income
449,0caa5fbb22264d78a9608ce3761761e7,F,71.0,74000.0,Senior,Medium Income
450,773bec02e0ce497ca404dff3e236c9f7,M,56.0,36000.0,Middle Age,Low Income
451,094630a89b2e45129af4384494385492,M,49.0,71000.0,Middle Age,Medium Income
452,111b40bd65784e179b2e7ba13c481ca2,M,62.0,48000.0,Senior,Low Income
453,4324b549f593457696d336c2925ee12f,F,65.0,99000.0,Senior,High Income
454,d04b09c1ae754602aa52f3edad0660e2,Unknown,55.0,64000.0,Middle Age,Medium Income
455,c224c3eb8ca34ea0b5c5f2981cb4085f,F,50.0,63000.0,Middle Age,Medium Income
456,79aa711ee90c4297b1c6cb6f7d40421a,F,20.0,60000.0,Young,Medium Income
457,993f1b479403428d9a7af63109cd7d94,F,49.0,31000.0,Middle Age,Low Income
458,40b18766e22647e3ac27f7ae7c4844d5,M,55.0,83000.0,Middle Age,High Income
459,51a798763c81413ca71c4f1f0530a61c,F,45.0,75000.0,Middle Age,Medium Income
460,5638a1d0d55a4556a64a87118fdfe695,F,95.0,64000.0,Senior,Medium Income
461,8bf702aaba5244bfaa580aca1189922b,F,83.0,99000.0,Senior,High Income
462,0f792a0ea8cb4a6c86cf52c055f1510f,F,56.0,70000.0,Middle Age,Medium Income
463,f4c75d8d43054e86993529f63ca54f00,M,66.0,54000.0,Senior,Medium Income
464,797b15c1a31f4de39696400b7f768567,M,87.0,74000.0,Senior,Medium Income
465,fcaccfeda18b4ac08d5a25b64b4368f2,Unknown,55.0,64000.0,Middle Age,Medium Income
466,6dae9375dafb4329b4d69ebbd04fdca7,F,52.0,114000.0,Middle Age,High Income
467,309e6ef35e8746ec9031a781304bd5cd,F,59.0,83000.0,Middle Age,High Income
468,20260caf2ea641a882c2127ed2073a4e,F,59.0,51000.0,Middle Age,Medium Income
469,026876bc8c6a4e0c8e330342c92cc844,F,49.0,74000.0,Middle Age,Medium Income
470,e58ffa65111b459c9d6d98b0e137d4b7,F,56.0,80000.0,Middle Age,High Income
471,5a89bd9fa2374a81bba2373dee6ffbc9,F,51.0,97000.0,Middle Age,High Income
472,21eef0356f42406c9e70c5e1c03ab378,F,47.0,62000.0,Middle Age,Medium Income
473,a795e5d3ddb841deb7f29bc2cecb2231,M,43.0,72000.0,Middle Age,Medium Income
474,70be3c98f6f0499ab6fd1c1e487094b5,O,67.0,99000.0,Senior,High Income
475,acd7dc8df1384ba8bf49dd10a028378b,M,43.0,72000.0,Middle Age,Medium Income
476,b3c15b3b44df42a7b48eb27e5e02b13a,M,51.0,73000.0,Middle Age,Medium Income
477,93c230e2ff31416c9fc190cd560f8653,F,45.0,58000.0,Middle Age,Medium Income
478,7cca188abff447d0ae07fa3e8a8f1dda,Unknown,55.0,64000.0,Middle Age,Medium Income
479,15953663abf54181adf1fd4c39442b85,F,59.0,98000.0,Middle Age,High Income
480,99f82310db3242c593d47b848ce581bb,M,43.0,60000.0,Middle Age,Medium Income
481,a6eee494b513443099e657f362abcdec,Unknown,55.0,64000.0,Middle Age,Medium Income
482,c1e96618c1e74fd192f8a5bb29b014f3,F,18.0,67000.0,Young,Medium Income
483,efb2c8c6351b423b97bc5508ba62dfde,F,83.0,114000.0,Senior,High Income
484,e25ba3813b224ea894e9d5bdd9f1bd64,M,49.0,65000.0,Middle Age,Medium Income
485,a187f250fe72405788e7fcf0c20b8e09,F,51.0,106000.0,Middle Age,High Income
486,5cf0e01dffc14e419fe6110ead56c509,M,71.0,55000.0,Senior,Medium Income
487,d55ce8932f364cdb882e4b90443e9097,M,37.0,49000.0,Middle Age,Low Income
488,24f1885ca61046c4b86b19858d3ae911,F,83.0,93000.0,Senior,High Income
489,2277f0026d4546969e5a564354d3664c,M,46.0,56000.0,Middle Age,Medium Income
490,9ab83b0a9fe74e4ead33c741bcc4c2ea,F,69.0,97000.0,Senior,High Income
491,c06cbc22ae8d4ce39d8c2cdee4272ace,M,51.0,73000.0,Middle Age,Medium Income
492,648bf85977494f6592d776c42896c3bf,F,81.0,101000.0,Senior,High Income
493,5647967694bb4af49ea07dd2dc835ea8,F,48.0,87000.0,Middle Age,High Income
494,af74271eb39449619fd3bc60e7b0bce4,M,73.0,63000.0,Senior,Medium Income
495,3915674b75774fd8a5dccf50bc871d60,F,41.0,89000.0,Middle Age,High Income
496,614061b6bc56480f99271dd3b3402a69,F,39.0,77000.0,Middle Age,Medium Income
497,ddd92ad1b92f4a79be14e1067731a87d,M,31.0,56000.0,Young,Medium Income
498,2ad9a1463cca40ed994e2a0dde0ffb08,M,38.0,61000.0,Middle Age,Medium Income
499,80df0308856f4207be404ae750b73399,F,46.0,36000.0,Middle Age,Low Income
500,05beec1cbeb8481d9bfb5844343ba374,F,53.0,83000.0,Middle Age,High Income
501,c1e4888e931740838f7ef3bbd04a114c,F,93.0,48000.0,Senior,Low Income
502,43a5c67728a441a78664d2dcbb6a265b,M,46.0,39000.0,Middle Age,Low Income
503,b728608c644a45f4a280139048dd7c14,M,54.0,79000.0,Middle Age,Medium Income
504,70f115dc7bf84a2ca3b1481639590f2b,M,47.0,53000.0,Middle Age,Medium Income
505,78de990355734b7285eb503c012b4703,M,75.0,109000.0,Senior,High Income
506,0cc13b3094c7473aa4fd1a6b35d25652,F,79.0,61000.0,Senior,Medium Income
507,9c723149d24b4e4792182c8f7c0da6c3,M,30.0,43000.0,Young,Low Income
508,c92ad69c3da742279ca04720545955e0,M,34.0,50000.0,Young,Medium Income
509,d7c7866cc48b4ec38714c2979d31c979,F,39.0,78000.0,Middle Age,Medium Income
510,352ccf90feeb4c92a54834c7ad2b66bf,F,52.0,87000.0,Middle Age,High Income
511,a2acc24642b34dbca491bb3c5ba2b2ec,M,43.0,34000.0,Middle Age,Low Income
512,176291c5e59040c8b904b19a1ba7adcb,F,65.0,78000.0,Senior,Medium Income
513,5de2b57a16f64cc187415744b93d9ff6,M,47.0,40000.0,Middle Age,Low Income
514,a4cd8d3f09a44dd09960e7e96df805a5,F,60.0,117000.0,Senior,High Income
515,4c2a9b684dde4658b71073d1432fac91,M,31.0,43000.0,Young,Low Income
516,825af41b833a4bcfb41a5a11005dbb48,M,70.0,35000.0,Senior,Low Income
517,9da3f2339b244229a8337572e982b189,F,49.0,36000.0,Middle Age,Low Income
518,c87e041cfaac44f9a2e3b4791b915ee6,M,48.0,56000.0,Middle Age,Medium Income
519,0b265c689a2b406095d5aec5b33bded9,M,37.0,36000.0,Middle Age,Low Income
520,73ffefd41e9a4ca3ab26b2b3697c6eb7,F,67.0,67000.0,Senior,Medium Income
521,42b57a678bda41d88dd6adfa2e5f8d5d,M,48.0,65000.0,Middle Age,Medium Income
522,c0c8ab46c7714a2da817a69fea4ed043,M,38.0,56000.0,Middle Age,Medium Income
523,3e621194f72e40d7a0b695ee9b7c38b7,F,59.0,90000.0,Middle Age,High Income
524,03676dc08a0a4899b0af5030bb6da6f5,M,44.0,83000.0,Middle Age,High Income
525,050a57f4d675402ba1a06c8c49a4a200,M,60.0,45000.0,Senior,Low Income
526,142a2b3df84841599071107326368f2b,M,53.0,39000.0,Middle Age,Low Income
527,d7f4a8625e8341aca78542f792c0016c,M,34.0,50000.0,Young,Medium Income
528,b9a7de55d4bd43f49a0865edf14ee23a,M,77.0,64000.0,Senior,Medium Income
529,0ad738158c52421eb5db2d42a1ad166c,M,63.0,89000.0,Senior,High Income
530,7f4fc4cfd74a404a93b1a411cb906067,M,26.0,67000.0,Young,Medium Income
531,3176a9b487b94539a391a3bbea9f08ab,F,62.0,88000.0,Senior,High Income
532,3992a086bf2646ddae7821ed3e9424a3,M,63.0,86000.0,Senior,High Income
533,d34af41fdf2a4ca2a68dc6991d5a8059,M,70.0,99000.0,Senior,High Income
534,bed9fd6cebd64367a9198990c097477f,M,38.0,33000.0,Middle Age,Low Income
535,a1c72a010c5746f28251ae4267816025,F,40.0,50000.0,Middle Age,Medium Income
536,b925f853e90442d99f203e12e899999b,M,51.0,99000.0,Middle Age,High Income
537,e199fdec031441fb9f1295eb7952be69,Unknown,55.0,64000.0,Middle Age,Medium Income
538,379c3d188896452bb3ce05c91801e191,M,68.0,87000.0,Senior,High Income
539,6181f119c4ef43ed8eccf9af10ec2121,Unknown,55.0,64000.0,Middle Age,Medium Income
540,b28132faa6754c4590adcbd47e7a2004,M,72.0,49000.0,Senior,Low Income
541,69743d51492d4173b0e054fd5d8f943c,M,70.0,37000.0,Senior,Low Income
542,66e04cebe10343a9b26dd1aaf909a601,Unknown,55.0,64000.0,Middle Age,Medium Income
543,0c0af42e1e804ded94eb5d73dfffbb6f,M,23.0,65000.0,Young,Medium Income
544,7f872e820d574862bfb79fdb3b2da602,M,38.0,75000.0,Middle Age,Medium Income
545,9675cdd10b144aff8be41a7eea5e9670,F,71.0,67000.0,Senior,Medium Income
546,92a01881553f458daa00d6b726dc78d3,M,72.0,35000.0,Senior,Low Income
547,0eca500cc9b449f2a134bcd37990d539,M,43.0,31000.0,Middle Age,Low Income
548,e55697970b294efcb25d592a7b1d96a8,M,63.0,70000.0,Senior,Medium Income
549,3a94b435ee0647ceb716a182fdf82c7b,M,73.0,46000.0,Senior,Low Income
550,ff5a3d93c39e40d0a56a65673350cfab,Unknown,55.0,64000.0,Middle Age,Medium Income
551,355ab404fc63416cbb0692b7ab9d51b6,M,59.0,61000.0,Middle Age,Medium Income
552,28e0ef07b9ac4d4cb26c9182979c1069,M,74.0,51000.0,Senior,Medium Income
553,d62cf96d9f19459e8ddb11720f1fa78c,M,18.0,36000.0,Young,Low Income
554,56163abfe5a848debe17c970e7f0c2d1,F,94.0,84000.0,Senior,High Income
555,f5eea282dcf84ee493a914f9b2a21a09,M,38.0,33000.0,Middle Age,Low Income
556,2f19dfa70eef432380ec50165be2f884,F,67.0,50000.0,Senior,Medium Income
557,5508e87b5a874f5fb73492a7e3e25309,F,46.0,36000.0,Middle Age,Low Income
558,742a238ad3ae45ddb0b8c09f13c7fd43,M,82.0,41000.0,Senior,Low Income
559,9fb2081cc2eb4cb9bfb7265dca9a7879,M,37.0,36000.0,Middle Age,Low Income
560,3b163517605a48a6a80dcf59cbad3b6f,F,65.0,71000.0,Senior,Medium Income
561,2c330787e6bc44d99d9c4465b070e246,M,42.0,38000.0,Middle Age,Low Income
562,4d573916e3614e7c99b3ba26440efe40,Unknown,55.0,64000.0,Middle Age,Medium Income
563,3bcc51fdde354eb1949c813dbc905182,F,54.0,52000.0,Middle Age,Medium Income
564,552c4891951446c8a6098caa6b6d15d2,M,61.0,52000.0,Senior,Medium Income
565,d53d607837ca4f86bc3c3fced23b35a9,F,26.0,41000.0,Young,Low Income
566,e3b7b36ebe7d4ebf9a288599941cf9f6,M,64.0,81000.0,Senior,High Income
567,ac3d62b70d7b4cb7ab931cd7c8c6f08b,M,66.0,50000.0,Senior,Medium Income
568,40399df768594afaa13aaca0b273608d,F,76.0,62000.0,Senior,Medium Income
569,be988e03caab4d33bc04d4e37f5d2e72,F,56.0,82000.0,Middle Age,High Income
570,f6bd6dc5dc074183af8248e31c960ce5,M,49.0,75000.0,Middle Age,Medium Income
571,4db19c668503480794c5f97c1a50ae69,F,29.0,53000.0,Young,Medium Income
572,072731be403a472883bed6c38a8e7aa8,M,50.0,73000.0,Middle Age,Medium Income
573,f849c40455e04eb18b2f3321c592d4cf,F,51.0,56000.0,Middle Age,Medium Income
574,67c19b4c8145412b8c89528d6e1d36f1,M,60.0,54000.0,Senior,Medium Income
575,01b6d7e8f0884deb936a8a7f15dba895,M,48.0,52000.0,Middle Age,Medium Income
576,eee45ae2599740b19aa6d70aeabcb6c0,M,82.0,78000.0,Senior,Medium Income
577,41f80ce7d1034e3d8ca1d2768f7b3e09,F,57.0,70000.0,Middle Age,Medium Income
578,b5a4426b80024f66b21770f8c99b0563,Unknown,55.0,64000.0,Middle Age,Medium Income
579,1cfcd68cdb744c0eaae1b4147bcd425c,F,74.0,72000.0,Senior,Medium Income
580,95b95235974640cbba424d0b3e3a1f30,Unknown,55.0,64000.0,Middle Age,Medium Income
581,45917f374e59414b83ae797d61239117,Unknown,55.0,64000.0,Middle Age,Medium Income
582,f0a5f53e6d664fdbbd9ade454d40f0d4,F,49.0,59000.0,Middle Age,Medium Income
583,a7f70061149649d0a0d43d5a507f7822,Unknown,55.0,64000.0,Middle Age,Medium Income
584,0091d2b6a5ea4defaa8393e4e816db60,F,62.0,81000.0,Senior,High Income
585,3c0eb58dc0d7443fa97c4cdc2996728a,M,53.0,98000.0,Middle Age,High Income
586,02c6daf74a49491ca397f105ef944784,F,54.0,109000.0,Middle Age,High Income
587,85240db9bdca4e5486b9837ae5ceea59,Unknown,55.0,64000.0,Middle Age,Medium Income
588,d83092f394ae45e59b8934f2726b681a,M,45.0,55000.0,Middle Age,Medium Income
589,b860d355ef6e4c66b5d5a837c56ef32d,F,49.0,110000.0,Middle Age,High Income
590,382e9ed67d2f4d80b9223d16a5d7344a,M,64.0,59000.0,Senior,Medium Income
591,218ca70819f7456eb87f6457628bef29,Unknown,55.0,64000.0,Middle Age,Medium Income
592,99c3a74676344e3b8689d34aa78e9113,F,69.0,89000.0,Senior,High Income
593,4ad3748475204cf99571183f05b5e2f7,M,60.0,56000.0,Senior,Medium Income
594,e6678c42a1064450814bd0818a95a76b,F,40.0,51000.0,Middle Age,Medium Income
595,dd31ce6c87d34180ba57901368e03b33,M,74.0,64000.0,Senior,Medium Income
596,7ac5250da1b746e6b56a9e6d8a7b3fd4,F,52.0,31000.0,Middle Age,Low Income
597,cc1891e307dd48f49bdb894ede98f8a6,Unknown,55.0,64000.0,Middle Age,Medium Income
598,08e66f9936c545d4aedf21d35b96baf6,F,62.0,55000.0,Senior,Medium Income
599,1148ad32c9a74c2096e4cbbbf8bf681f,F,22.0,55000.0,Young,Medium Income
600,99297ea01107436fa8c2e2bc86f55d89,M,62.0,35000.0,Senior,Low Income
601,f10d90acb03b43e094f755e607388657,F,63.0,113000.0,Senior,High Income
